sourceId,source,sourcePath,slug,nameEn,nameFr,category,primaryMusclesFr,secondaryMusclesFr,equipmentFr,difficulty,movementType,instructionsFr,commonMistakesFr,imagePath,animationPath,thumbnailPath,isActive,isVariant,canonicalKey,canonicalSlug,variantLabelFr
Moving_Claw_Series,ExerciseDB,exercises/Moving_Claw_Series/exercise.json,moving-claw-series,Moving Claw Series,Moving Claw Series,Pliométrie,"[""Ischios""]","[""Mollets"", ""Quadriceps""]","[""Aucun""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/moving-claw-series/image.webp,/media/exercises/moving-claw-series/animation.webp,/media/exercises/moving-claw-series/thumbnail.webp,True,False,moving-claw-series,moving-claw-series,
Muscle_Snatch,ExerciseDB,exercises/Muscle_Snatch/exercise.json,muscle-snatch,Muscle Snatch,Muscle Snatch,Haltérophilie,"[""Ischios""]","[""Fessiers"", ""Lombaires"", ""Quadriceps"", ""Épaules"", ""Triceps""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/muscle-snatch/image.webp,/media/exercises/muscle-snatch/animation.webp,/media/exercises/muscle-snatch/thumbnail.webp,True,False,muscle-snatch,muscle-snatch,
Muscle_Up,ExerciseDB,exercises/Muscle_Up/exercise.json,muscle-up,Muscle Up,Muscle Up,Dos,"[""Grand dorsal""]","[""Abdominaux"", ""Biceps"", ""Avant-bras"", ""Milieu du dos"", ""Épaules"", ""Trapèzes"", ""Triceps""]","[""Autre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur grand dorsal et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/muscle-up/image.webp,/media/exercises/muscle-up/animation.webp,/media/exercises/muscle-up/thumbnail.webp,True,False,muscle-up,muscle-up,
Narrow_Stance_Hack_Squats,ExerciseDB,exercises/Narrow_Stance_Hack_Squats/exercise.json,narrow-stance-hack-squats,Narrow Stance Hack Squats,Narrow Stance Hack Squats,Jambes,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios""]","[""Machine""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/narrow-stance-hack-squats/image.webp,/media/exercises/narrow-stance-hack-squats/animation.webp,/media/exercises/narrow-stance-hack-squats/thumbnail.webp,True,False,narrow-stance-hack-squats,narrow-stance-hack-squats,
Narrow_Stance_Leg_Press,ExerciseDB,exercises/Narrow_Stance_Leg_Press/exercise.json,narrow-stance-presse-a-cuisses,Narrow Stance Leg Press,Narrow Stance Presse à cuisses,Jambes,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios""]","[""Machine""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/narrow-stance-presse-a-cuisses/image.webp,/media/exercises/narrow-stance-presse-a-cuisses/animation.webp,/media/exercises/narrow-stance-presse-a-cuisses/thumbnail.webp,True,False,narrow-stance-leg-press,narrow-stance-presse-a-cuisses,
Narrow_Stance_Squats,ExerciseDB,exercises/Narrow_Stance_Squats/exercise.json,narrow-stance-squats,Narrow Stance Squats,Narrow Stance Squats,Jambes,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios"", ""Lombaires""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/narrow-stance-squats/image.webp,/media/exercises/narrow-stance-squats/animation.webp,/media/exercises/narrow-stance-squats/thumbnail.webp,True,False,narrow-stance-squats,narrow-stance-squats,
Natural_Glute_Ham_Raise,ExerciseDB,exercises/Natural_Glute_Ham_Raise/exercise.json,natural-glute-ham-raise,Natural Glute Ham Raise,Natural Glute Ham Raise,Jambes,"[""Ischios""]","[""Mollets"", ""Fessiers"", ""Lombaires""]","[""Poids du corps""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Perte de gainage"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/natural-glute-ham-raise/image.webp,/media/exercises/natural-glute-ham-raise/animation.webp,/media/exercises/natural-glute-ham-raise/thumbnail.webp,True,False,natural-glute-ham-raise,natural-glute-ham-raise,
Neck-SMR,ExerciseDB,exercises/Neck-SMR/exercise.json,neck-smr,Neck-SMR,Neck SMR,Mobilité,"[""Cou""]",[],"[""Autre""]",Intermédiaire,Non précisé,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/neck-smr/image.webp,/media/exercises/neck-smr/animation.webp,/media/exercises/neck-smr/thumbnail.webp,True,False,neck-smr,neck-smr,
Neck_Press,ExerciseDB,exercises/Neck_Press/exercise.json,neck-press,Neck Press,Neck Press,Pectoraux,"[""Pectoraux""]","[""Épaules"", ""Triceps""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/neck-press/image.webp,/media/exercises/neck-press/animation.webp,/media/exercises/neck-press/thumbnail.webp,True,False,neck-press,neck-press,
Oblique_Crunches,ExerciseDB,exercises/Oblique_Crunches/exercise.json,oblique-crunches,Oblique Crunches,Oblique Crunches,Abdos,"[""Abdominaux""]",[],"[""Poids du corps""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Perte de gainage"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/oblique-crunches/image.webp,/media/exercises/oblique-crunches/animation.webp,/media/exercises/oblique-crunches/thumbnail.webp,True,False,oblique-crunches,oblique-crunches,
Oblique_Crunches_-_On_The_Floor,ExerciseDB,exercises/Oblique_Crunches_-_On_The_Floor/exercise.json,oblique-crunches-sur-the-floor,Oblique Crunches - On The Floor,Oblique Crunches sur The Floor,Abdos,"[""Abdominaux""]",[],"[""Poids du corps""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Perte de gainage"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/oblique-crunches-sur-the-floor/image.webp,/media/exercises/oblique-crunches-sur-the-floor/animation.webp,/media/exercises/oblique-crunches-sur-the-floor/thumbnail.webp,True,False,oblique-crunches-on-the-floor,oblique-crunches-sur-the-floor,
Olympic_Squat,ExerciseDB,exercises/Olympic_Squat/exercise.json,olympic-squat,Olympic Squat,Olympic Squat,Haltérophilie,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/olympic-squat/image.webp,/media/exercises/olympic-squat/animation.webp,/media/exercises/olympic-squat/thumbnail.webp,True,False,olympic-squat,olympic-squat,
On-Your-Back_Quad_Stretch,ExerciseDB,exercises/On-Your-Back_Quad_Stretch/exercise.json,sur-your-back-quad-stretch,On-Your-Back Quad Stretch,Sur Your Back Quad Stretch,Mobilité,"[""Quadriceps""]",[],"[""Autre""]",Débutant,Isolation,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/sur-your-back-quad-stretch/image.webp,/media/exercises/sur-your-back-quad-stretch/animation.webp,/media/exercises/sur-your-back-quad-stretch/thumbnail.webp,True,False,on-your-back-quad-stretch,sur-your-back-quad-stretch,
On_Your_Side_Quad_Stretch,ExerciseDB,exercises/On_Your_Side_Quad_Stretch/exercise.json,sur-your-side-quad-stretch,On Your Side Quad Stretch,Sur Your Side Quad Stretch,Mobilité,"[""Quadriceps""]",[],"[""Aucun""]",Débutant,Isolation,"Installe-toi dans une position confortable, respire lentement et augmente l’amplitude sans douleur. Garde le contrôle pendant tout le mouvement.","[""Forcer l’amplitude"", ""Respiration bloquée"", ""Position non contrôlée""]",/media/exercises/sur-your-side-quad-stretch/image.webp,/media/exercises/sur-your-side-quad-stretch/animation.webp,/media/exercises/sur-your-side-quad-stretch/thumbnail.webp,True,False,on-your-side-quad-stretch,sur-your-side-quad-stretch,
One-Arm_Dumbbell_Row,ExerciseDB,exercises/One-Arm_Dumbbell_Row/exercise.json,one-arm-halteres-rowing,One-Arm Dumbbell Row,One Arm haltères Rowing,Dos,"[""Milieu du dos""]","[""Biceps"", ""Grand dorsal"", ""Épaules""]","[""Haltères""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur milieu du dos et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/one-arm-halteres-rowing/image.webp,/media/exercises/one-arm-halteres-rowing/animation.webp,/media/exercises/one-arm-halteres-rowing/thumbnail.webp,True,True,dumbbell-row,one-arm-halteres-rowing,Unilatéral
One-Arm_Flat_Bench_Dumbbell_Flye,ExerciseDB,exercises/One-Arm_Flat_Bench_Dumbbell_Flye/exercise.json,one-arm-flat-bench-halteres-flye,One-Arm Flat Bench Dumbbell Flye,One Arm Flat Bench haltères Flye,Pectoraux,"[""Pectoraux""]",[],"[""Haltères""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/one-arm-flat-bench-halteres-flye/image.webp,/media/exercises/one-arm-flat-bench-halteres-flye/animation.webp,/media/exercises/one-arm-flat-bench-halteres-flye/thumbnail.webp,True,True,flat-bench-dumbbell-flye,one-arm-flat-bench-halteres-flye,Unilatéral
One-Arm_High-Pulley_Cable_Side_Bends,ExerciseDB,exercises/One-Arm_High-Pulley_Cable_Side_Bends/exercise.json,one-arm-high-pulley-poulie-side-bends,One-Arm High-Pulley Cable Side Bends,One Arm High Pulley poulie Side Bends,Abdos,"[""Abdominaux""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/one-arm-high-pulley-poulie-side-bends/image.webp,/media/exercises/one-arm-high-pulley-poulie-side-bends/animation.webp,/media/exercises/one-arm-high-pulley-poulie-side-bends/thumbnail.webp,True,True,high-pulley-cable-side-bends,one-arm-high-pulley-poulie-side-bends,Unilatéral
One-Arm_Incline_Lateral_Raise,ExerciseDB,exercises/One-Arm_Incline_Lateral_Raise/exercise.json,one-arm-incline-elevations-laterales,One-Arm Incline Lateral Raise,One Arm Incline Élévations latérales,Épaules,"[""Épaules""]",[],"[""Haltères""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/one-arm-incline-elevations-laterales/image.webp,/media/exercises/one-arm-incline-elevations-laterales/animation.webp,/media/exercises/one-arm-incline-elevations-laterales/thumbnail.webp,True,True,incline-lateral-raise,one-arm-incline-elevations-laterales,Unilatéral
One-Arm_Kettlebell_Clean,ExerciseDB,exercises/One-Arm_Kettlebell_Clean/exercise.json,one-arm-kettlebell-clean,One-Arm Kettlebell Clean,One Arm Kettlebell Clean,Jambes,"[""Ischios""]","[""Fessiers"", ""Lombaires"", ""Épaules"", ""Trapèzes""]","[""Kettlebell""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur ischios et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/one-arm-kettlebell-clean/image.webp,/media/exercises/one-arm-kettlebell-clean/animation.webp,/media/exercises/one-arm-kettlebell-clean/thumbnail.webp,True,True,kettlebell-clean,one-arm-kettlebell-clean,Unilatéral
One-Arm_Kettlebell_Clean_and_Jerk,ExerciseDB,exercises/One-Arm_Kettlebell_Clean_and_Jerk/exercise.json,one-arm-kettlebell-clean-and-jerk,One-Arm Kettlebell Clean and Jerk,One Arm Kettlebell Clean and Jerk,Épaules,"[""Épaules""]",[],"[""Kettlebell""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/one-arm-kettlebell-clean-and-jerk/image.webp,/media/exercises/one-arm-kettlebell-clean-and-jerk/animation.webp,/media/exercises/one-arm-kettlebell-clean-and-jerk/thumbnail.webp,True,True,kettlebell-clean-and-jerk,one-arm-kettlebell-clean-and-jerk,Unilatéral
One-Arm_Kettlebell_Floor_Press,ExerciseDB,exercises/One-Arm_Kettlebell_Floor_Press/exercise.json,one-arm-kettlebell-floor-press,One-Arm Kettlebell Floor Press,One Arm Kettlebell Floor Press,Pectoraux,"[""Pectoraux""]","[""Triceps""]","[""Kettlebell""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/one-arm-kettlebell-floor-press/image.webp,/media/exercises/one-arm-kettlebell-floor-press/animation.webp,/media/exercises/one-arm-kettlebell-floor-press/thumbnail.webp,True,True,kettlebell-floor-press,one-arm-kettlebell-floor-press,Unilatéral
One-Arm_Kettlebell_Jerk,ExerciseDB,exercises/One-Arm_Kettlebell_Jerk/exercise.json,one-arm-kettlebell-jerk,One-Arm Kettlebell Jerk,One Arm Kettlebell Jerk,Épaules,"[""Épaules""]","[""Mollets"", ""Quadriceps"", ""Triceps""]","[""Kettlebell""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/one-arm-kettlebell-jerk/image.webp,/media/exercises/one-arm-kettlebell-jerk/animation.webp,/media/exercises/one-arm-kettlebell-jerk/thumbnail.webp,True,True,kettlebell-jerk,one-arm-kettlebell-jerk,Unilatéral
